date,platform,channel,campaign_name,ad_group,creative_type,target_audience,region,device,impressions,clicks,conversions,cost,revenue,ctr,cvr,cpc,cpa,roi
2025-02-02,腾讯广告,搜索,广告计划_032,广告组_003,图文,新客,华中,iOS,1216,66,3,638.83,134.83,0.0543,0.0455,9.68,212.94,0.21
2025-02-01,磁力引擎,开屏,广告计划_003,广告组_023,短视频,学生党,华北,iOS,2792,158,20,1227.84,461.84,0.0566,0.1266,7.77,61.39,0.38
2025-01-09,腾讯广告,开屏,广告计划_037,广告组_011,图文,男性25-34,华中,Android,4941,154,7,1332.62,563.55,0.0312,0.0455,8.65,190.37,0.42
2025-01-16,腾讯广告,信息流,广告计划_024,广告组_029,图文,新客,华南,Android,4402,257,26,296.97,2489.39,0.0584,0.1012,1.16,11.42,8.38
2025-01-22,巨量引擎,信息流,广告计划_012,广告组_048,图文,学生党,华中,iOS,6477,438,26,2172.37,1340.53,0.0676,0.0594,4.96,83.55,0.62
2025-03-28,腾讯广告,搜索,广告计划_003,广告组_013,短视频,一线城市白领,华中,iOS,2669,203,35,1379.24,1327.72,0.0761,0.1724,6.79,39.41,0.96
2025-03-27,腾讯广告,搜索,广告计划_027,广告组_029,短视频,老客,华东,Android,2532,185,34,475.57,2644.83,0.0731,0.1838,2.57,13.99,5.56
2025-03-08,巨量引擎,开屏,广告计划_024,广告组_011,图文,新客,华南,Android,4647,104,6,410.33,286.98,0.0224,0.0577,3.95,68.39,0.7
2025-01-13,巨量引擎,短视频,广告计划_018,广告组_014,短视频,一线城市白领,华中,iOS,2177,170,20,1115.09,2519.49,0.0781,0.1176,6.56,55.75,2.26
2025-02-22,腾讯广告,开屏,广告计划_035,广告组_065,短视频,新客,华东,iOS,3604,146,3,1395.92,109.48,0.0405,0.0205,9.56,465.31,0.08
2025-03-17,巨量引擎,开屏,广告计划_040,广告组_018,图文,老客,华中,Android,1582,86,12,475.48,443.45,0.0544,0.1395,5.53,39.62,0.93
2025-01-30,巨量引擎,搜索,广告计划_021,广告组_100,图文,一线城市白领,华北,iOS,4659,338,42,2560.36,1723.77,0.0725,0.1243,7.58,60.96,0.67
2025-03-28,巨量引擎,开屏,广告计划_032,广告组_051,短视频,学生党,华东,iOS,4967,255,33,1438.25,740.7,0.0513,0.1294,5.64,43.58,0.52
2025-01-18,巨量引擎,短视频,广告计划_015,广告组_072,图文,一线城市白领,华南,Android,3010,182,35,595.45,1809.98,0.0605,0.1923,3.27,17.01,3.04
2025-03-10,腾讯广告,短视频,广告计划_010,广告组_014,短视频,老客,华东,Android,4072,92,19,773.2,477.74,0.0226,0.2065,8.4,40.69,0.62
2025-02-03,磁力引擎,搜索,广告计划_014,广告组_083,短视频,男性25-34,华南,Android,3807,243,32,2030.33,2538.27,0.0638,0.1317,8.36,63.45,1.25
2025-01-25,腾讯广告,信息流,广告计划_024,广告组_047,图文,新客,华东,Android,2138,150,16,872.2,1020.51,0.0702,0.1067,5.81,54.51,1.17
2025-01-26,磁力引擎,信息流,广告计划_042,广告组_095,直播切片,新客,西南,Android,3257,178,6,1126.91,331.35,0.0547,0.0337,6.33,187.82,0.29
2025-03-16,磁力引擎,搜索,广告计划_015,广告组_039,图文,女性18-24,华南,Android,3507,156,23,174.02,1560.63,0.0445,0.1474,1.12,7.57,8.97
2025-03-06,巨量引擎,信息流,广告计划_037,广告组_097,短视频,男性25-34,华南,Android,3745,183,24,891.67,1370.63,0.0489,0.1311,4.87,37.15,1.54
2025-03-31,腾讯广告,短视频,广告计划_049,广告组_036,直播切片,老客,华南,iOS,2400,102,3,591.03,133.63,0.0425,0.0294,5.79,197.01,0.23
2025-02-03,磁力引擎,短视频,广告计划_038,广告组_001,图文,女性18-24,华东,Android,1611,51,8,267.93,417.48,0.0317,0.1569,5.25,33.49,1.56
2025-01-01,巨量引擎,搜索,广告计划_021,广告组_062,短视频,老客,华中,Android,2571,208,50,1413.13,3962.07,0.0809,0.2404,6.79,28.26,2.8
2025-02-07,腾讯广告,搜索,广告计划_017,广告组_042,图文,一线城市白领,华北,Android,4793,136,11,1479.62,1354.5,0.0284,0.0809,10.88,134.51,0.92
2025-02-24,磁力引擎,开屏,广告计划_027,广告组_069,直播切片,老客,华北,Android,1343,71,9,221.15,907.88,0.0529,0.1268,3.11,24.57,4.11
2025-01-14,巨量引擎,搜索,广告计划_028,广告组_079,短视频,老客,华中,iOS,1194,88,9,384.27,1444.89,0.0737,0.1023,4.37,42.7,3.76
2025-01-29,腾讯广告,开屏,广告计划_014,广告组_056,图文,老客,西南,iOS,3894,126,5,636.16,372.1,0.0324,0.0397,5.05,127.23,0.58
2025-03-17,腾讯广告,搜索,广告计划_026,广告组_062,图文,新客,华北,Android,2595,92,12,166.04,526.27,0.0355,0.1304,1.8,13.84,3.17
2025-01-25,磁力引擎,搜索,广告计划_044,广告组_003,直播切片,男性25-34,华北,iOS,840,73,8,137.32,855.96,0.0869,0.1096,1.88,17.16,6.23
2025-03-17,腾讯广告,短视频,广告计划_038,广告组_016,短视频,一线城市白领,华东,iOS,1450,80,17,378.23,1899.86,0.0552,0.2125,4.73,22.25,5.02
2025-03-28,磁力引擎,搜索,广告计划_006,广告组_083,图文,老客,华北,iOS,2283,124,10,403.71,244.34,0.0543,0.0806,3.26,40.37,0.61
2025-01-21,巨量引擎,开屏,广告计划_047,广告组_037,短视频,学生党,华中,iOS,2427,87,7,193.9,142.35,0.0358,0.0805,2.23,27.7,0.73
2025-03-14,磁力引擎,开屏,广告计划_049,广告组_069,图文,女性18-24,华南,Android,1173,27,2,111.1,139.9,0.023,0.0741,4.11,55.55,1.26
2025-03-29,巨量引擎,搜索,广告计划_023,广告组_067,短视频,一线城市白领,华中,iOS,6386,400,77,1962.98,10993.53,0.0626,0.1925,4.91,25.49,5.6
2025-02-28,磁力引擎,搜索,广告计划_001,广告组_089,图文,新客,华东,Android,1966,211,9,1431.65,555.0,0.1073,0.0427,6.79,159.07,0.39
2025-02-23,磁力引擎,搜索,广告计划_009,广告组_053,图文,新客,华北,Android,2871,122,2,547.33,81.72,0.0425,0.0164,4.49,273.67,0.15
2025-01-27,巨量引擎,搜索,广告计划_006,广告组_093,图文,一线城市白领,华南,iOS,2931,131,25,408.33,919.2,0.0447,0.1908,3.12,16.33,2.25
2025-01-09,巨量引擎,开屏,广告计划_011,广告组_087,短视频,一线城市白领,华北,iOS,2029,49,4,160.13,571.75,0.0241,0.0816,3.27,40.03,3.57
2025-01-29,巨量引擎,信息流,广告计划_024,广告组_094,短视频,学生党,华南,Android,5551,120,18,441.94,1200.63,0.0216,0.15,3.68,24.55,2.72
2025-03-25,腾讯广告,短视频,广告计划_033,广告组_020,短视频,一线城市白领,华东,Android,3055,260,53,1679.81,5660.69,0.0851,0.2038,6.46,31.69,3.37
2025-01-06,巨量引擎,开屏,广告计划_029,广告组_011,直播切片,新客,华北,iOS,1387,76,6,90.18,668.87,0.0548,0.0789,1.19,15.03,7.42
2025-01-16,腾讯广告,搜索,广告计划_036,广告组_011,直播切片,男性25-34,华北,Android,2509,99,18,367.32,721.43,0.0395,0.1818,3.71,20.41,1.96
2025-01-01,腾讯广告,信息流,广告计划_001,广告组_022,图文,女性18-24,西南,iOS,3714,222,7,2234.19,540.94,0.0598,0.0315,10.06,319.17,0.24
2025-01-13,巨量引擎,短视频,广告计划_037,广告组_024,直播切片,新客,华中,Android,3391,268,16,395.17,1060.87,0.079,0.0597,1.47,24.7,2.68
2025-02-21,巨量引擎,短视频,广告计划_033,广告组_044,图文,女性18-24,华中,Android,4430,282,40,1886.45,4923.36,0.0637,0.1418,6.69,47.16,2.61
2025-02-20,巨量引擎,开屏,广告计划_008,广告组_080,短视频,学生党,华中,Android,2688,168,14,780.9,1178.84,0.0625,0.0833,4.65,55.78,1.51
2025-01-06,磁力引擎,短视频,广告计划_034,广告组_096,图文,新客,华中,Android,1201,79,7,200.56,187.51,0.0658,0.0886,2.54,28.65,0.93
2025-03-31,腾讯广告,开屏,广告计划_002,广告组_077,直播切片,新客,华北,iOS,3284,235,18,2013.37,1023.55,0.0716,0.0766,8.57,111.85,0.51
2025-02-01,巨量引擎,信息流,广告计划_028,广告组_037,短视频,新客,华南,iOS,1418,45,2,81.29,118.35,0.0317,0.0444,1.81,40.65,1.46
2025-03-30,腾讯广告,搜索,广告计划_010,广告组_073,直播切片,老客,华北,iOS,1094,115,26,723.15,734.18,0.1051,0.2261,6.29,27.81,1.02
2025-01-13,腾讯广告,开屏,广告计划_022,广告组_095,短视频,老客,西南,iOS,4613,116,16,358.53,1068.55,0.0251,0.1379,3.09,22.41,2.98
2025-02-06,巨量引擎,短视频,广告计划_023,广告组_016,直播切片,新客,华中,Android,1632,30,0,240.38,0.0,0.0184,0.0,8.01,0.0,0.0
2025-02-13,磁力引擎,信息流,广告计划_040,广告组_045,短视频,新客,西南,iOS,927,56,6,91.82,376.98,0.0604,0.1071,1.64,15.3,4.11
2025-03-02,腾讯广告,搜索,广告计划_050,广告组_098,图文,老客,华东,iOS,1059,86,15,1112.89,672.25,0.0812,0.1744,12.94,74.19,0.6
2025-03-21,磁力引擎,短视频,广告计划_033,广告组_100,直播切片,男性25-34,华东,iOS,1595,104,3,785.98,272.11,0.0652,0.0288,7.56,261.99,0.35
2025-01-23,巨量引擎,短视频,广告计划_047,广告组_067,短视频,男性25-34,华南,iOS,3196,185,28,1609.67,2263.29,0.0579,0.1514,8.7,57.49,1.41
2025-02-07,巨量引擎,开屏,广告计划_050,广告组_066,短视频,学生党,华南,iOS,2284,146,24,1187.18,1453.72,0.0639,0.1644,8.13,49.47,1.22
2025-01-10,磁力引擎,信息流,广告计划_035,广告组_087,短视频,一线城市白领,华中,iOS,2693,191,27,1144.63,979.22,0.0709,0.1414,5.99,42.39,0.86
2025-01-04,磁力引擎,信息流,广告计划_029,广告组_062,直播切片,新客,华南,Android,3739,297,39,245.82,3695.53,0.0794,0.1313,0.83,6.3,15.03
2025-02-01,腾讯广告,搜索,广告计划_048,广告组_051,直播切片,新客,华东,Android,2035,84,13,939.83,1163.65,0.0413,0.1548,11.19,72.29,1.24
2025-01-18,磁力引擎,搜索,广告计划_024,广告组_004,直播切片,新客,华东,iOS,3538,305,24,973.78,1160.83,0.0862,0.0787,3.19,40.57,1.19
2025-02-17,巨量引擎,开屏,广告计划_012,广告组_092,直播切片,一线城市白领,西南,iOS,2493,143,14,594.21,875.3,0.0574,0.0979,4.16,42.44,1.47
2025-02-01,巨量引擎,信息流,广告计划_046,广告组_003,图文,新客,华北,Android,2104,45,2,306.17,146.12,0.0214,0.0444,6.8,153.08,0.48
2025-03-11,腾讯广告,短视频,广告计划_002,广告组_069,直播切片,女性18-24,西南,iOS,4062,337,37,2363.19,4307.53,0.083,0.1098,7.01,63.87,1.82
2025-03-02,腾讯广告,短视频,广告计划_041,广告组_049,图文,男性25-34,华南,iOS,1075,62,4,239.47,201.04,0.0577,0.0645,3.86,59.87,0.84
2025-03-01,巨量引擎,短视频,广告计划_039,广告组_087,图文,新客,西南,iOS,1131,96,11,511.39,457.86,0.0849,0.1146,5.33,46.49,0.9
2025-02-09,磁力引擎,短视频,广告计划_016,广告组_009,图文,男性25-34,华东,Android,3869,125,10,806.39,572.02,0.0323,0.08,6.45,80.64,0.71
2025-02-01,巨量引擎,搜索,广告计划_032,广告组_062,图文,一线城市白领,西南,Android,3776,297,16,2131.24,1049.22,0.0787,0.0539,7.18,133.2,0.49
2025-03-31,磁力引擎,搜索,广告计划_035,广告组_070,直播切片,学生党,华东,iOS,2836,114,4,746.82,270.46,0.0402,0.0351,6.55,186.7,0.36
2025-03-29,磁力引擎,短视频,广告计划_049,广告组_064,直播切片,老客,华东,Android,1654,136,21,371.48,2367.27,0.0822,0.1544,2.73,17.69,6.37
2025-01-07,巨量引擎,搜索,广告计划_044,广告组_059,短视频,男性25-34,西南,iOS,2983,70,11,175.9,515.62,0.0235,0.1571,2.51,15.99,2.93
2025-02-05,磁力引擎,短视频,广告计划_021,广告组_027,直播切片,老客,华中,Android,2906,127,18,666.57,735.41,0.0437,0.1417,5.25,37.03,1.1
2025-02-03,巨量引擎,开屏,广告计划_036,广告组_080,直播切片,老客,华南,Android,4906,199,32,934.21,1153.93,0.0406,0.1608,4.69,29.19,1.24
2025-01-06,巨量引擎,搜索,广告计划_040,广告组_008,图文,新客,西南,iOS,1981,56,3,204.35,159.1,0.0283,0.0536,3.65,68.12,0.78
2025-02-11,腾讯广告,开屏,广告计划_006,广告组_082,直播切片,学生党,华东,Android,932,30,4,167.12,102.3,0.0322,0.1333,5.57,41.78,0.61
2025-03-29,磁力引擎,信息流,广告计划_030,广告组_068,图文,学生党,华中,iOS,3382,190,25,324.58,1981.75,0.0562,0.1316,1.71,12.98,6.11
2025-03-19,腾讯广告,短视频,广告计划_032,广告组_071,直播切片,一线城市白领,华南,iOS,1897,198,30,1497.07,3714.14,0.1044,0.1515,7.56,49.9,2.48
2025-01-09,磁力引擎,信息流,广告计划_009,广告组_087,短视频,新客,华中,Android,2345,39,4,184.22,357.92,0.0166,0.1026,4.72,46.06,1.94
2025-01-22,磁力引擎,信息流,广告计划_019,广告组_024,短视频,男性25-34,华中,iOS,1963,75,4,177.35,89.81,0.0382,0.0533,2.36,44.34,0.51
2025-03-05,腾讯广告,搜索,广告计划_049,广告组_095,直播切片,老客,西南,iOS,1076,62,14,351.92,1368.43,0.0576,0.2258,5.68,25.14,3.89
2025-03-28,巨量引擎,信息流,广告计划_003,广告组_033,图文,新客,西南,iOS,2798,92,12,705.29,1051.31,0.0329,0.1304,7.67,58.77,1.49
2025-02-05,巨量引擎,搜索,广告计划_035,广告组_067,直播切片,老客,西南,iOS,4015,326,29,2997.78,2822.88,0.0812,0.089,9.2,103.37,0.94
2025-02-10,巨量引擎,短视频,广告计划_029,广告组_028,图文,学生党,华东,iOS,5112,277,17,2463.78,470.65,0.0542,0.0614,8.89,144.93,0.19
2025-02-03,巨量引擎,短视频,广告计划_026,广告组_095,短视频,学生党,华东,iOS,2408,173,5,511.23,214.16,0.0718,0.0289,2.96,102.25,0.42
2025-03-23,巨量引擎,信息流,广告计划_009,广告组_051,直播切片,女性18-24,西南,iOS,5489,157,7,562.54,925.42,0.0286,0.0446,3.58,80.36,1.65
2025-01-01,巨量引擎,搜索,广告计划_001,广告组_047,短视频,学生党,华北,Android,3697,210,8,1633.64,427.22,0.0568,0.0381,7.78,204.2,0.26
2025-01-23,磁力引擎,信息流,广告计划_038,广告组_070,直播切片,女性18-24,华中,Android,3592,103,16,180.97,662.46,0.0287,0.1553,1.76,11.31,3.66
2025-01-31,巨量引擎,搜索,广告计划_006,广告组_064,直播切片,学生党,华南,iOS,5803,166,18,1717.87,1824.84,0.0286,0.1084,10.35,95.44,1.06
2025-02-16,腾讯广告,短视频,广告计划_028,广告组_007,直播切片,一线城市白领,华东,iOS,3344,153,11,1072.19,1255.46,0.0458,0.0719,7.01,97.47,1.17
2025-02-02,磁力引擎,搜索,广告计划_007,广告组_025,短视频,老客,华南,Android,3691,106,7,470.03,247.61,0.0287,0.066,4.43,67.15,0.53
2025-03-29,腾讯广告,开屏,广告计划_047,广告组_078,短视频,一线城市白领,华中,iOS,4948,300,65,707.5,2639.17,0.0606,0.2167,2.36,10.88,3.73
2025-02-18,磁力引擎,开屏,广告计划_039,广告组_068,直播切片,新客,华东,Android,3099,176,20,1235.78,1134.58,0.0568,0.1136,7.02,61.79,0.92
2025-03-28,巨量引擎,信息流,广告计划_022,广告组_029,直播切片,学生党,华东,Android,5785,334,13,1260.3,763.68,0.0577,0.0389,3.77,96.95,0.61
2025-02-12,巨量引擎,搜索,广告计划_019,广告组_085,直播切片,学生党,华北,Android,5120,226,17,648.07,1970.74,0.0441,0.0752,2.87,38.12,3.04
2025-02-05,腾讯广告,开屏,广告计划_031,广告组_011,图文,一线城市白领,华东,Android,1605,31,1,71.13,25.11,0.0193,0.0323,2.29,71.13,0.35
2025-03-03,巨量引擎,搜索,广告计划_015,广告组_057,短视频,老客,西南,iOS,1047,99,17,892.55,784.36,0.0946,0.1717,9.02,52.5,0.88
2025-03-07,腾讯广告,搜索,广告计划_048,广告组_085,直播切片,老客,西南,Android,2673,299,79,2185.84,4669.4,0.1119,0.2642,7.31,27.67,2.14
2025-03-06,巨量引擎,搜索,广告计划_015,广告组_091,直播切片,一线城市白领,华东,iOS,4924,346,37,2088.62,2011.27,0.0703,0.1069,6.04,56.45,0.96
2025-03-31,腾讯广告,短视频,广告计划_019,广告组_096,图文,男性25-34,华北,Android,3622,356,50,3117.84,5400.99,0.0983,0.1404,8.76,62.36,1.73
2025-01-29,腾讯广告,短视频,广告计划_030,广告组_078,直播切片,学生党,华东,Android,1109,84,4,112.64,230.23,0.0757,0.0476,1.34,28.16,2.04
2025-01-25,腾讯广告,信息流,广告计划_048,广告组_013,短视频,新客,华东,Android,4589,246,23,800.33,2273.07,0.0536,0.0935,3.25,34.8,2.84
2025-03-25,巨量引擎,信息流,广告计划_011,广告组_039,短视频,女性18-24,西南,Android,4407,239,50,1067.85,2125.81,0.0542,0.2092,4.47,21.36,1.99
2025-03-07,巨量引擎,开屏,广告计划_037,广告组_048,直播切片,女性18-24,西南,Android,3935,66,9,355.25,1306.69,0.0168,0.1364,5.38,39.47,3.68
2025-01-28,巨量引擎,搜索,广告计划_006,广告组_038,图文,学生党,华南,Android,5410,123,18,220.39,430.17,0.0227,0.1463,1.79,12.24,1.95
2025-02-26,磁力引擎,信息流,广告计划_010,广告组_009,直播切片,女性18-24,华北,Android,3856,283,24,533.4,1761.85,0.0734,0.0848,1.88,22.22,3.3
2025-01-26,磁力引擎,信息流,广告计划_017,广告组_051,短视频,学生党,西南,Android,833,46,1,43.18,52.14,0.0552,0.0217,0.94,43.18,1.21
2025-01-10,腾讯广告,短视频,广告计划_032,广告组_074,直播切片,女性18-24,华南,Android,2596,222,32,1344.73,3891.02,0.0855,0.1441,6.06,42.02,2.89
2025-01-18,磁力引擎,信息流,广告计划_048,广告组_010,直播切片,一线城市白领,华东,iOS,1745,122,6,747.38,498.3,0.0699,0.0492,6.13,124.56,0.67
2025-02-07,腾讯广告,信息流,广告计划_021,广告组_034,直播切片,老客,华北,Android,4195,263,35,2423.67,3256.91,0.0627,0.1331,9.22,69.25,1.34
2025-01-09,磁力引擎,开屏,广告计划_041,广告组_064,图文,老客,华南,Android,1922,46,8,193.23,372.67,0.0239,0.1739,4.2,24.15,1.93
2025-03-27,腾讯广告,开屏,广告计划_043,广告组_059,图文,新客,华北,Android,1516,54,2,447.74,79.69,0.0356,0.037,8.29,223.87,0.18
2025-03-23,巨量引擎,开屏,广告计划_050,广告组_097,直播切片,学生党,华中,iOS,2375,32,6,124.19,191.15,0.0135,0.1875,3.88,20.7,1.54
2025-03-10,磁力引擎,信息流,广告计划_033,广告组_072,直播切片,男性25-34,华东,Android,3001,202,35,320.59,2638.32,0.0673,0.1733,1.59,9.16,8.23
2025-01-11,腾讯广告,搜索,广告计划_006,广告组_030,图文,男性25-34,华中,Android,1347,62,3,516.3,104.05,0.046,0.0484,8.33,172.1,0.2
2025-03-03,巨量引擎,信息流,广告计划_039,广告组_030,短视频,老客,华南,iOS,2427,111,13,287.52,668.69,0.0457,0.1171,2.59,22.12,2.33
2025-02-12,巨量引擎,信息流,广告计划_015,广告组_035,短视频,老客,华中,iOS,5201,101,12,250.18,1979.33,0.0194,0.1188,2.48,20.85,7.91
2025-01-14,巨量引擎,搜索,广告计划_013,广告组_075,图文,一线城市白领,华北,Android,1873,75,12,626.11,1724.3,0.04,0.16,8.35,52.18,2.75
2025-01-23,腾讯广告,信息流,广告计划_034,广告组_071,直播切片,新客,华中,iOS,3640,244,12,1750.35,1100.05,0.067,0.0492,7.17,145.86,0.63
2025-03-08,巨量引擎,短视频,广告计划_005,广告组_078,直播切片,女性18-24,西南,Android,5388,68,12,277.03,827.2,0.0126,0.1765,4.07,23.09,2.99
2025-01-19,巨量引擎,搜索,广告计划_010,广告组_095,直播切片,老客,华中,Android,5982,253,24,431.65,1967.81,0.0423,0.0949,1.71,17.99,4.56
2025-01-29,巨量引擎,短视频,广告计划_017,广告组_036,图文,男性25-34,华南,Android,1814,113,2,632.97,81.09,0.0623,0.0177,5.6,316.48,0.13
2025-02-16,巨量引擎,开屏,广告计划_044,广告组_011,图文,老客,华东,iOS,3201,59,2,346.8,273.0,0.0184,0.0339,5.88,173.4,0.79
2025-02-17,腾讯广告,开屏,广告计划_025,广告组_062,图文,一线城市白领,华北,Android,4711,92,7,874.05,503.55,0.0195,0.0761,9.5,124.86,0.58
2025-03-08,巨量引擎,开屏,广告计划_002,广告组_082,直播切片,女性18-24,西南,Android,2740,32,7,125.72,643.7,0.0117,0.2188,3.93,17.96,5.12
2025-02-20,磁力引擎,搜索,广告计划_035,广告组_061,图文,新客,华中,iOS,927,51,3,129.14,179.15,0.055,0.0588,2.53,43.05,1.39
2025-01-18,巨量引擎,搜索,广告计划_035,广告组_002,短视频,女性18-24,华东,iOS,2338,66,3,573.36,310.34,0.0282,0.0455,8.69,191.12,0.54
2025-02-06,磁力引擎,搜索,广告计划_008,广告组_090,短视频,老客,华东,iOS,1351,137,24,190.31,1805.36,0.1014,0.1752,1.39,7.93,9.49
2025-02-15,腾讯广告,开屏,广告计划_029,广告组_041,短视频,学生党,华南,Android,3918,193,8,1170.62,739.96,0.0493,0.0415,6.07,146.33,0.63
2025-01-12,腾讯广告,搜索,广告计划_037,广告组_044,直播切片,学生党,华东,Android,1255,38,2,322.0,159.28,0.0303,0.0526,8.47,161.0,0.49
